@RELATION MetaCritic

@ATTRIBUTE year	INTEGER
@ATTRIBUTE rating	{EC,E,E10,T,M,AO,RP}
@ATTRIBUTE genre	{Action,ActionAdventure,Adventure,Driving,Fighting,MMO,Platformer,Party,Puzzle,RPG,Shooter,Sports,Simulation,Strategy,Misc}
@ATTRIBUTE score	REAL
@ATTRIBUTE userScore	REAL
@ATTRIBUTE class	{PC,Console}

@DATA
2011,T,Party,0.54,0,Console
2011,T,Misc,0.82,7,Console
2009,E,Misc,0.8,8.7,Console
2010,?,?,?,?,Console
2010,?,?,?,?,Console
2010,E,?,?,?,Console
2010,?,?,?,?,Console
2010,?,?,?,?,Console
2011,?,?,?,?,Console
2009,?,?,?,?,Console
2009,M,Shooter,0.61,7.9,Console
2009,E,Puzzle,0.78,5.5,Console
2010,E,Sports,?,?,Console
2007,M,Shooter,0.96,8.7,Console
2007,M,Shooter,0.96,9,Console
2007,M,Shooter,0.94,7.5,Console
2007,M,Shooter,0.94,8.5,Console
2007,T,Party,0.92,8.1,Console
2007,T,Party,0.92,8.3,Console
2007,M,RPG,0.91,8.8,Console
2007,E,Driving,0.9,8.5,Console
2007,T,Platformer,0.89,8.2,Console
2007,T,Misc,0.89,7.6,Console
2007,E10,Puzzle,0.87,8.2,Console
2007,M,RPG,0.86,9,Console
2007,T,Shooter,0.86,8.2,Console
2007,T,Sports,0.86,8.5,Console
2007,E,Driving,0.85,8.8,Console
2007,E10,Sports,0.85,8.4,Console
2007,T,Party,0.85,7.6,Console
2007,E,Sports,0.85,6.3,Console
2007,E,Action,0.84,8.5,Console
2007,E,Driving,0.83,7.4,Console
2007,M,Shooter,0.83,8.5,Console
2007,E,Action,0.83,8.6,Console
2007,E,Puzzle,0.83,9.5,Console
2007,M,Shooter,0.82,8.3,Console
2007,T,Platformer,0.82,6.4,Console
2007,T,Strategy,0.82,7.2,Console
2007,E,Platformer,0.82,9.1,Console
2007,E,Sports,0.82,7.8,Console
2007,E,Sports,0.81,7,Console
2007,E,Sports,0.81,7.7,Console
2007,E,Sports,0.81,7.5,Console
2007,M,ActionAdventure,0.81,8.2,Console
2007,E,Sports,0.81,7.9,Console
2007,E,Puzzle,0.81,8.4,Console
2007,T,Misc,0.8,8.2,Console
2007,E,Sports,0.8,8.9,Console
2007,E10,Action,0.8,5.9,Console
2007,E,Sports,0.8,7,Console
2007,E,Sports,0.8,8,Console
2007,T,Driving,0.8,8.9,Console
2007,E,Sports,0.79,8.9,Console
2007,T,Shooter,0.79,7.4,Console
2007,T,RPG,0.79,7.7,Console
2007,E,Sports,0.79,6.4,Console
2007,T,Shooter,0.79,8.4,Console
2007,E,Puzzle,0.79,9.2,Console
2007,E,Sports,0.79,7.1,Console
2007,T,RPG,0.79,7.7,Console
2007,T,Action,0.78,9.1,Console
2007,E,Driving,0.78,6.8,Console
2007,E,Puzzle,0.78,9.1,Console
2007,E,Shooter,0.78,7.5,Console
2007,E,Driving,0.77,7.1,Console
2007,E,Platformer,0.77,0,Console
2007,?,Platformer,0.77,8.9,Console
2007,T,ActionAdventure,0.77,8.4,Console
2007,M,Shooter,0.77,7.6,Console
2007,E10,Shooter,0.77,0,Console
2007,E10,Shooter,0.77,8.6,Console
2007,E10,Action,0.76,8.3,Console
2007,E,Fighting,0.76,8.1,Console
2007,T,ActionAdventure,0.76,8.6,Console
2007,E10,Strategy,0.75,6.7,Console
2007,T,Driving,0.75,6.8,Console
2007,E10,Sports,0.75,7,Console
2007,E,Puzzle,0.75,8,Console
2007,T,Misc,0.74,6.7,Console
2007,E10,Party,0.74,8.5,Console
2007,E,Sports,0.73,5.4,Console
2007,E,Shooter,0.73,8.5,Console
2007,T,Shooter,0.73,6.4,Console
2007,T,Strategy,0.73,7.2,Console
2007,E10,Strategy,0.73,7,Console
2007,T,Misc,0.73,8.4,Console
2007,E,Puzzle,0.73,6.7,Console
2007,E,Sports,0.72,7.9,Console
2007,T,Sports,0.72,5.1,Console
2007,E10,Driving,0.72,8.7,Console
2007,T,Simulation,0.72,8.3,Console
2007,E10,Driving,0.72,7.8,Console
2007,E,Puzzle,0.72,0,Console
2007,E,Action,0.71,5,Console
2007,M,Shooter,0.71,7.3,Console
2007,E10,Sports,0.71,7.4,Console
2007,T,Misc,0.71,6.6,Console
2007,E,Action,0.71,0,Console
2007,T,Platformer,0.71,7.7,Console
2007,E,Puzzle,0.7,8,Console
2007,M,Shooter,0.7,8,Console
2007,E,Driving,0.7,7.1,Console
2007,T,Shooter,0.69,7.8,Console
2007,E,Sports,0.69,0,Console
2007,M,Misc,0.69,6.5,Console
2007,M,ActionAdventure,0.69,7.7,Console
2007,E,Misc,0.69,7.3,Console
2007,E,Party,0.69,5.8,Console
2007,E,Strategy,0.68,7,Console
2007,E,Shooter,0.68,7.5,Console
2007,E10,ActionAdventure,0.68,6.2,Console
2007,T,Driving,0.68,8.1,Console
2007,T,Fighting,0.68,0,Console
2007,E,Sports,0.67,6.9,Console
2007,E,Platformer,0.67,7.6,Console
2007,M,Shooter,0.66,8,Console
2007,M,Shooter,0.66,6.7,Console
2007,E,Sports,0.66,7.1,Console
2007,E10,Fighting,0.66,7.4,Console
2007,E10,ActionAdventure,0.65,0,Console
2007,E,Action,0.65,0,Console
2007,M,Shooter,0.65,2.8,Console
2007,E10,Party,0.65,0,Console
2007,T,Simulation,0.65,7.7,Console
2007,E10,Action,0.65,7.3,Console
2007,E,Sports,0.64,8.7,Console
2007,T,Simulation,0.64,8.6,Console
2007,T,Platformer,0.63,7.4,Console
2007,T,Misc,0.63,0,Console
2007,M,ActionAdventure,0.63,7.7,Console
2007,T,Fighting,0.63,8,Console
2007,E,Shooter,0.63,0,Console
2007,E,Action,0.63,7.7,Console
2007,T,MMO,0.63,0,Console
2007,M,Shooter,0.62,7.7,Console
2007,T,Shooter,0.62,6.3,Console
2007,E,Driving,0.62,0,Console
2007,E,Action,0.61,0,Console
2007,E10,Sports,0.61,6.2,Console
2007,E10,Driving,0.61,3.4,Console
2007,E10,Shooter,0.61,4,Console
2007,T,Misc,0.6,7.2,Console
2007,E10,Action,0.6,5.8,Console
2007,E,Sports,0.59,5.3,Console
2007,E,Puzzle,0.59,7.4,Console
2007,E,Action,0.59,8.3,Console
2007,E10,ActionAdventure,0.59,7.3,Console
2007,T,ActionAdventure,0.58,5.2,Console
2007,E10,Platformer,0.58,0,Console
2007,E,?,0.58,0,Console
2007,E10,Fighting,0.58,6.6,Console
2007,E,Shooter,0.58,8,Console
2007,E10,Fighting,0.57,7,Console
2007,E,Shooter,0.56,0,Console
2007,E,Platformer,0.56,0,Console
2007,E,Shooter,0.56,0,Console
2007,E,Misc,0.56,6.1,Console
2007,M,ActionAdventure,0.56,7.2,Console
2007,E10,Action,0.56,0,Console
2007,T,Fighting,0.55,6.4,Console
2007,T,Shooter,0.55,4.9,Console
2007,E,Shooter,0.55,0,Console
2007,M,Shooter,0.55,6.3,Console
2007,E10,Shooter,0.55,6.9,Console
2007,?,Action,0.55,3.5,Console
2007,E,Shooter,0.55,6.5,Console
2007,E,Puzzle,0.54,0,Console
2007,E10,Action,0.54,6.6,Console
2007,E,Puzzle,0.53,9.3,Console
2007,T,Fighting,0.53,9.2,Console
2007,E,Action,0.53,6.4,Console
2007,T,Fighting,0.53,7.4,Console
2007,T,ActionAdventure,0.52,5.5,Console
2007,E,Puzzle,0.52,0,Console
2007,E10,Misc,0.51,0,Console
2007,M,ActionAdventure,0.51,5.3,Console
2007,T,Sports,0.51,0,Console
2007,E,Shooter,0.51,5.7,Console
2007,M,RPG,0.5,5.7,Console
2007,M,Shooter,0.5,5.8,Console
2007,E10,Party,0.49,4.5,Console
2007,E,Puzzle,0.49,0,Console
2007,M,Adventure,0.48,6,Console
2007,E,Shooter,0.47,0,Console
2007,T,Action,0.45,3.8,Console
2007,E,Driving,0.44,5.8,Console
2007,E,Puzzle,0.43,0,Console
2007,E,Driving,0.43,0,Console
2007,T,Shooter,0.43,6.9,Console
2007,E,Driving,0.43,0,Console
2007,E,Sports,0.41,8.7,Console
2007,E10,ActionAdventure,0.41,3.4,Console
2007,E10,Action,0.4,2.6,Console
2007,E10,ActionAdventure,0.4,6.6,Console
2007,T,Sports,0.39,0,Console
2007,M,ActionAdventure,0.38,2.7,Console
2007,M,Fighting,0.38,3.7,Console
2007,T,Shooter,0.37,2.6,Console
2007,T,Shooter,0.35,5.8,Console
2007,E10,Driving,0.17,4.5,Console
2008,M,ActionAdventure,0.98,7.9,Console
2008,E10,Platformer,0.93,8.7,Console
2008,M,RPG,0.93,8.4,Console
2008,M,Shooter,0.93,7.6,Console
2008,T,Party,0.92,8.3,Console
2008,T,Shooter,0.9,7.7,Console
2008,E,Shooter,0.9,8.4,Console
2008,E,Shooter,0.89,7.7,Console
2008,M,RPG,0.89,6.3,Console
2008,M,Shooter,0.89,7.9,Console
2008,M,Shooter,0.89,8.8,Console
2008,E10,Driving,0.88,6.7,Console
2008,E,?,0.88,8.8,Console
2008,T,Misc,0.88,8.7,Console
2008,E,Sports,0.87,8,Console
2008,E,Shooter,0.87,7.9,Console
2008,E,Driving,0.87,7.9,Console
2008,T,Party,0.85,6.1,Console
2008,E,Driving,0.85,8,Console
2008,T,Misc,0.85,8.4,Console
2008,M,Platformer,0.85,8.4,Console
2008,M,Shooter,0.85,7.3,Console
2008,M,Shooter,0.84,7.3,Console
2008,M,Shooter,0.84,8,Console
2008,E10,Strategy,0.84,7.9,Console
2008,E,Sports,0.84,7.5,Console
2008,E,Sports,0.84,8.5,Console
2008,E10,Platformer,0.83,8.9,Console
2008,E,Sports,0.83,7.1,Console
2008,T,Shooter,0.83,7.8,Console
2008,E,Sports,0.83,7.7,Console
2008,M,Shooter,0.82,7.7,Console
2008,E,Misc,0.82,7.7,Console
2008,M,Shooter,0.82,7.6,Console
2008,E,Platformer,0.82,8.7,Console
2008,T,Fighting,0.82,9.3,Console
2008,M,ActionAdventure,0.81,8.1,Console
2008,E,Puzzle,0.81,8.5,Console
2008,T,Driving,0.81,8.8,Console
2008,M,ActionAdventure,0.81,7.9,Console
2008,T,ActionAdventure,0.81,7,Console
2008,T,ActionAdventure,0.8,8.1,Console
2008,M,ActionAdventure,0.8,8.8,Console
2008,M,Shooter,0.8,7.9,Console
2008,E,Sports,0.8,9.3,Console
2008,T,Adventure,0.8,7.8,Console
2008,T,Misc,0.79,6.6,Console
2008,E10,Platformer,0.79,7.7,Console
2008,T,Misc,0.79,8.3,Console
2008,T,Shooter,0.79,7.1,Console
2008,T,RPG,0.79,7.9,Console
2008,E,Puzzle,0.78,7.4,Console
2008,T,RPG,0.78,8.4,Console
2008,T,Shooter,0.78,7.8,Console
2008,T,Shooter,0.78,7.8,Console
2008,E,Strategy,0.78,7.5,Console
2008,E,Sports,0.78,7.7,Console
2008,E,Sports,0.77,7.4,Console
2008,E,Platformer,0.77,8.6,Console
2008,E10,Adventure,0.77,8.2,Console
2008,T,Strategy,0.77,7.3,Console
2008,T,Strategy,0.77,7.3,Console
2008,E,Sports,0.76,7.8,Console
2008,E10,ActionAdventure,0.76,8.1,Console
2008,E,Puzzle,0.76,7.1,Console
2008,M,Shooter,0.76,8.6,Console
2008,M,Adventure,0.76,7.6,Console
2008,M,Shooter,0.76,7.2,Console
2008,E,Party,0.76,8.7,Console
2008,T,Misc,0.76,7.8,Console
2008,T,ActionAdventure,0.76,6.4,Console
2008,M,Adventure,0.75,7.6,Console
2008,T,Shooter,0.75,7.9,Console
2008,T,Misc,0.75,9.4,Console
2008,E10,Platformer,0.75,8.1,Console
2008,T,Strategy,0.75,6.8,Console
2008,T,Shooter,0.75,0,Console
2008,?,?,0.74,7.4,Console
2008,E,Shooter,0.74,7.8,Console
2008,E,Sports,0.74,6.8,Console
2008,T,Action,0.73,6.5,Console
2008,E10,Shooter,0.72,8.3,Console
2008,E10,Strategy,0.72,6.2,Console
2008,T,Misc,0.72,0,Console
2008,T,ActionAdventure,0.72,7.3,Console
2008,T,Misc,0.72,8.1,Console
2008,T,Misc,0.72,7.6,Console
2008,M,Shooter,0.72,8.1,Console
2008,M,Shooter,0.72,7.5,Console
2008,E10,Shooter,0.71,8.4,Console
2008,E,Puzzle,0.71,6.5,Console
2008,T,Action,0.71,7.7,Console
2008,T,Misc,0.71,8.6,Console
2008,?,Party,0.71,7.5,Console
2008,?,?,0.71,9.2,Console
2008,M,ActionAdventure,0.7,7.5,Console
2008,T,Party,0.7,7,Console
2008,E,Sports,0.7,5.9,Console
2008,E,Party,0.7,0,Console
2008,E,Puzzle,0.7,8,Console
2008,E,Sports,0.7,5.3,Console
2008,E10,Sports,0.69,6.7,Console
2008,E,Sports,0.69,8.2,Console
2008,E,Sports,0.69,8.6,Console
2008,M,Shooter,0.69,7.7,Console
2008,T,Shooter,0.69,7.3,Console
2008,E,?,0.69,8.7,Console
2008,E10,Shooter,0.68,7.2,Console
2008,T,Action,0.68,8.9,Console
2008,M,Sports,0.68,6.3,Console
2008,M,Action,0.68,8.3,Console
2008,E,Party,0.68,8.8,Console
2008,E,Driving,0.68,6.1,Console
2008,T,RPG,0.68,7,Console
2008,E,Action,0.68,8.1,Console
2008,E10,Sports,0.67,6.6,Console
2008,T,Sports,0.67,8.7,Console
2008,M,RPG,0.66,6.9,Console
2008,T,Strategy,0.66,6.9,Console
2008,T,Action,0.66,9.3,Console
2008,E,Puzzle,0.66,6.8,Console
2008,E,Shooter,0.66,0,Console
2008,T,ActionAdventure,0.65,7.1,Console
2008,E,Party,0.65,7.8,Console
2008,T,Action,0.65,0,Console
2008,T,Action,0.65,7.5,Console
2008,E,Driving,0.65,7.9,Console
2008,E,Puzzle,0.65,0,Console
2008,E,Puzzle,0.65,0,Console
2008,T,Driving,0.64,6.8,Console
2008,T,Simulation,0.64,8.5,Console
2008,E,Sports,0.63,7.3,Console
2008,E10,Shooter,0.63,9,Console
2008,E10,Misc,0.63,0,Console
2008,T,Party,0.63,0,Console
2008,E,Misc,0.63,0,Console
2008,E10,Driving,0.63,8,Console
2008,T,Shooter,0.63,6.5,Console
2008,E,Misc,0.63,7.3,Console
2008,E10,Platformer,0.62,8.7,Console
2008,E,Shooter,0.62,6.3,Console
2008,T,Misc,0.62,5.7,Console
2008,E10,Action,0.62,0,Console
2008,E10,Platformer,0.6,6.9,Console
2008,T,Sports,0.6,7.3,Console
2008,E,Puzzle,0.6,0,Console
2008,E10,Action,0.6,8.1,Console
2008,E,Sports,0.6,6.5,Console
2008,T,Fighting,0.6,7.5,Console
2008,T,Strategy,0.59,7.7,Console
2008,E10,Adventure,0.59,0,Console
2008,M,ActionAdventure,0.58,6,Console
2008,T,Driving,0.58,8.5,Console
2008,E,Puzzle,0.58,8.3,Console
2008,?,Platformer,0.57,5.8,Console
2008,E,Adventure,0.57,0,Console
2008,E10,Adventure,0.57,6.2,Console
2008,E10,Shooter,0.57,7.9,Console
2008,T,Strategy,0.56,0,Console
2008,T,Sports,0.56,7.1,Console
2008,T,Sports,0.56,6.7,Console
2008,E,?,0.56,6,Console
2008,E10,Strategy,0.56,6.5,Console
2008,T,Adventure,0.56,7.5,Console
2008,E10,Misc,0.55,6.1,Console
2008,E,Sports,0.55,0,Console
2008,E,Sports,0.55,4.6,Console
2008,M,Strategy,0.55,6.3,Console
2008,T,ActionAdventure,0.55,7.1,Console
2008,T,Action,0.55,7.1,Console
2008,M,RPG,0.55,6.7,Console
2008,E,Misc,0.54,5.9,Console
2008,M,?,0.54,7.5,Console
2008,E,Puzzle,0.54,5.5,Console
2008,E,Sports,0.54,0,Console
2008,T,Sports,0.54,7.5,Console
2008,M,Action,0.53,6.2,Console
2008,E,?,0.53,5.2,Console
2008,E,Driving,0.53,6.7,Console
2008,T,Party,0.52,0,Console
2008,M,Shooter,0.52,7.4,Console
2008,M,Shooter,0.52,4.8,Console
2008,E,Action,0.51,0,Console
2008,E,Misc,0.51,4.9,Console
2008,M,Action,0.51,6.3,Console
2008,T,Shooter,0.51,0,Console
2008,E,Simulation,0.5,0,Console
2008,E,Platformer,0.5,6.3,Console
2008,E,Sports,0.49,2.6,Console
2008,E,Puzzle,0.49,9,Console
2008,E,Puzzle,0.49,0,Console
2008,E,Sports,0.48,0,Console
2008,M,Shooter,0.47,7.1,Console
2008,T,Strategy,0.46,6.3,Console
2008,E10,Action,0.46,0,Console
2008,M,Strategy,0.46,7.1,Console
2008,E,Sports,0.46,0,Console
2008,T,Action,0.45,6.5,Console
2008,T,Shooter,0.45,7,Console
2008,M,Action,0.45,7.2,Console
2008,E,Puzzle,0.45,0,Console
2008,E,Action,0.44,5.8,Console
2008,T,Fighting,0.44,8.4,Console
2008,T,Driving,0.44,6.3,Console
2008,T,Fighting,0.44,5.1,Console
2008,E10,Shooter,0.44,7,Console
2008,E10,Sports,0.44,0,Console
2008,T,Shooter,0.43,7.1,Console
2008,E,Action,0.43,6,Console
2008,E,Puzzle,0.43,6.3,Console
2008,T,Sports,0.42,0,Console
2008,?,?,0.41,0,Console
2008,E,Sports,0.41,7.5,Console
2008,E,Puzzle,0.39,1,Console
2008,T,Party,0.38,4.5,Console
2008,E,Party,0.37,3.4,Console
2008,E,Action,0.37,5.3,Console
2008,E,Action,0.36,0,Console
2008,T,ActionAdventure,0.34,6.8,Console
2008,E,Action,0.29,2.3,Console
2008,E10,?,0.29,4.5,Console
2008,T,Fighting,0.29,3.5,Console
2008,E,Action,0.28,2.8,Console
2009,M,Shooter,0.94,6,Console
2009,T,Misc,0.93,7.3,Console
2009,E,Driving,0.92,7.9,Console
2009,T,ActionAdventure,0.92,8.6,Console
2009,M,ActionAdventure,0.9,8.7,Console
2009,M,ActionAdventure,0.9,8,Console
2009,E,?,0.9,7.8,Console
2009,M,Shooter,0.89,8.9,Console
2009,M,?,0.89,8.6,Console
2009,?,?,0.89,7.4,Console
2009,T,Party,0.89,8.8,Console
2009,E,Puzzle,0.89,8.5,Console
2009,T,Shooter,0.88,8.8,Console
2009,E10,Sports,0.88,8.5,Console
2009,E10,Adventure,0.88,9.1,Console
2009,T,Sports,0.87,8,Console
2009,T,Driving,0.87,8.4,Console
2009,T,Misc,0.86,8.7,Console
2009,M,RPG,0.86,7.5,Console
2009,T,Driving,0.86,9,Console
2009,E,Sports,0.85,6.1,Console
2009,T,Party,0.85,6.8,Console
2009,M,Shooter,0.85,8.3,Console
2009,E10,Action,0.84,8.7,Console
2009,T,Party,0.84,7.8,Console
2009,E10,Strategy,0.84,6.5,Console
2009,T,Party,0.84,8.9,Console
2009,T,Sports,0.84,7.8,Console
2009,M,Shooter,0.84,8.6,Console
2009,T,Shooter,0.83,8.1,Console
2009,M,RPG,0.83,8.7,Console
2009,M,Shooter,0.83,7.1,Console
2009,M,ActionAdventure,0.83,7.6,Console
2009,E,Driving,0.83,6.7,Console
2009,E10,Misc,0.83,9.5,Console
2009,E,Sports,0.83,6.6,Console
2009,T,Misc,0.83,8,Console
2009,E10,Strategy,0.82,7,Console
2009,E,Sports,0.82,7.6,Console
2009,M,Action,0.82,8.2,Console
2009,M,Shooter,0.82,8.5,Console
2009,T,Misc,0.82,8.2,Console
2009,M,RPG,0.82,8.8,Console
2009,T,Strategy,0.82,7.3,Console
2009,M,Shooter,0.81,8.6,Console
2009,E,Action,0.8,9.1,Console
2009,T,Misc,0.8,8.6,Console
2009,E,Sports,0.8,7.6,Console
2009,E,Shooter,0.8,8,Console
2009,T,Simulation,0.8,8.1,Console
2009,T,Misc,0.8,6.9,Console
2009,E,Party,0.8,0,Console
2009,E,?,0.8,8,Console
2009,M,Shooter,0.79,7.1,Console
2009,E10,Misc,0.79,9.2,Console
2009,E10,Shooter,0.79,0,Console
2009,E,Platformer,0.79,8.9,Console
2009,T,Action,0.79,8.8,Console
2009,E,?,0.79,8,Console
2009,E,Driving,0.79,8.7,Console
2009,?,?,0.78,4.6,Console
2009,M,ActionAdventure,0.78,8.1,Console
2009,E,Puzzle,0.78,0,Console
2009,E,Sports,0.78,7.7,Console
2009,M,Shooter,0.77,7.9,Console
2009,M,Shooter,0.77,8,Console
2009,E,Puzzle,0.77,7.5,Console
2009,M,Shooter,0.77,8.1,Console
2009,T,Action,0.77,0,Console
2009,M,?,0.76,7.1,Console
2009,E,Shooter,0.76,6.6,Console
2009,E10,Party,0.76,5.4,Console
2009,E10,Sports,0.76,5.9,Console
2009,E10,Puzzle,0.76,0,Console
2009,M,RPG,0.76,7,Console
2009,E,Platformer,0.76,7,Console
2009,T,Strategy,0.76,7.5,Console
2009,E,Driving,0.75,6.8,Console
2009,E,Strategy,0.75,6.9,Console
2009,T,ActionAdventure,0.75,7.9,Console
2009,T,?,0.75,0,Console
2009,E,Sports,0.75,0,Console
2009,T,Puzzle,0.75,6.7,Console
2009,E10,Platformer,0.75,7.9,Console
2009,T,Misc,0.75,7.5,Console
2009,M,Fighting,0.75,9.2,Console
2009,M,Fighting,0.75,8.5,Console
2009,E,Puzzle,0.74,0,Console
2009,E,Puzzle,0.74,9,Console
2009,T,Adventure,0.74,0,Console
2009,E,?,0.74,0,Console
2009,E10,Shooter,0.74,0,Console
2009,E,Sports,0.74,0,Console
2009,M,ActionAdventure,0.73,8.6,Console
2009,T,Misc,0.73,7.4,Console
2009,T,RPG,0.73,7,Console
2009,E,Adventure,0.73,0,Console
2009,E,Adventure,0.73,0,Console
2009,T,Misc,0.73,7.2,Console
2009,E,Misc,0.73,0,Console
2009,E10,Shooter,0.73,8,Console
2009,E,Platformer,0.73,9,Console
2009,E10,ActionAdventure,0.73,8.3,Console
2009,E,Driving,0.72,7,Console
2009,E,Adventure,0.72,0,Console
2009,E,Puzzle,0.72,0,Console
2009,T,RPG,0.72,7.6,Console
2009,M,Shooter,0.72,7.6,Console
2009,T,Sports,0.72,8.2,Console
2009,M,Strategy,0.72,7.1,Console
2009,E,Action,0.72,0,Console
2009,E,Adventure,0.72,8.5,Console
2009,E,?,0.72,0,Console
2009,T,Shooter,0.72,7.5,Console
2009,T,Strategy,0.72,7.2,Console
2009,M,RPG,0.71,7.4,Console
2009,E10,ActionAdventure,0.71,7.4,Console
2009,T,Misc,0.71,6.3,Console
2009,T,Party,0.71,5.9,Console
2009,E,Fighting,0.71,0,Console
2009,M,Shooter,0.71,6.8,Console
2009,E10,Party,0.71,6.9,Console
2009,E,?,0.71,0,Console
2009,E,?,0.71,0,Console
2009,M,Adventure,0.7,7.7,Console
2009,T,?,0.7,0,Console
2009,E,?,0.7,6.3,Console
2009,T,Party,0.7,0,Console
2009,E,?,0.7,4.4,Console
2009,T,Shooter,0.7,9,Console
2009,E,Puzzle,0.7,0,Console
2009,T,?,0.69,8,Console
2009,T,Shooter,0.69,7.4,Console
2009,M,Shooter,0.69,7.7,Console
2009,T,RPG,0.69,7.4,Console
2009,E10,Sports,0.69,7.4,Console
2009,E,Puzzle,0.69,0,Console
2009,E,?,0.69,8.8,Console
2009,E10,Action,0.68,9.2,Console
2009,T,Sports,0.68,8.3,Console
2009,E,?,0.68,0,Console
2009,E10,Action,0.68,8.9,Console
2009,M,ActionAdventure,0.68,7.4,Console
2009,E10,Action,0.68,0,Console
2009,E,Puzzle,0.68,4.8,Console
2009,M,RPG,0.67,6.4,Console
2009,E10,?,0.67,0,Console
2009,T,Platformer,0.67,7.6,Console
2009,M,Shooter,0.66,0,Console
2009,M,Shooter,0.66,8,Console
2009,E10,Party,0.66,0,Console
2009,E,Driving,0.66,7.1,Console
2009,M,RPG,0.66,6.9,Console
2009,M,Shooter,0.66,7.2,Console
2009,E10,Strategy,0.66,7.2,Console
2009,?,?,0.66,8.8,Console
2009,E,?,0.66,5,Console
2009,E,Puzzle,0.66,6.8,Console
2009,E10,Strategy,0.65,6.8,Console
2009,M,Fighting,0.65,7.1,Console
2009,T,Misc,0.65,0,Console
2009,M,Adventure,0.65,6.8,Console
2009,M,RPG,0.65,5.9,Console
2009,E,Puzzle,0.65,0,Console
2009,E10,ActionAdventure,0.64,6.4,Console
2009,E,Puzzle,0.64,0,Console
2009,E,Sports,0.64,7.2,Console
2009,E,Puzzle,0.64,0,Console
2009,T,Driving,0.64,8.1,Console
2009,E,Sports,0.64,5.3,Console
2009,E,RPG,0.64,0,Console
2009,E,?,0.63,0,Console
2009,E,Platformer,0.63,7.6,Console
2009,E10,ActionAdventure,0.63,0,Console
2009,M,?,0.63,6.3,Console
2009,E10,Shooter,0.63,0,Console
2009,T,Misc,0.63,4.1,Console
2009,T,Party,0.62,0,Console
2009,E,Misc,0.62,0,Console
2009,M,Shooter,0.62,7.3,Console
2009,E10,Action,0.62,0,Console
2009,E,Adventure,0.62,6.5,Console
2009,T,Simulation,0.62,8.9,Console
2009,M,RPG,0.62,6.4,Console
2009,E,Action,0.62,0,Console
2009,E,?,0.62,8,Console
2009,E10,ActionAdventure,0.61,7.3,Console
2009,E,?,0.61,0,Console
2009,T,Adventure,0.61,8.6,Console
2009,T,Fighting,0.61,9,Console
2009,E,?,0.61,0,Console
2009,T,Action,0.61,7.4,Console
2009,E10,Action,0.61,0,Console
2009,T,Action,0.6,8.4,Console
2009,?,?,0.6,6.5,Console
2009,E,Action,0.6,0,Console
2009,E,?,0.6,4.8,Console
2009,E10,Fighting,0.6,7.6,Console
2009,E10,Action,0.6,0,Console
2009,T,Fighting,0.59,7.7,Console
2009,M,ActionAdventure,0.59,7.7,Console
2009,E,Action,0.58,4.8,Console
2009,M,?,0.57,0,Console
2009,T,Party,0.57,6,Console
2009,E,Sports,0.57,0,Console
2009,M,Shooter,0.56,7.2,Console
2009,E10,Action,0.56,0,Console
2009,M,Fighting,0.56,0,Console
2009,T,Misc,0.56,8.9,Console
2009,T,Misc,0.56,0,Console
2009,E,Action,0.55,8.1,Console
2009,M,Fighting,0.55,7.8,Console
2009,T,ActionAdventure,0.55,7,Console
2009,M,ActionAdventure,0.55,7.1,Console
2009,E,Driving,0.54,6,Console
2009,E,Puzzle,0.54,0,Console
2009,E,Action,0.53,0,Console
2009,E,Action,0.53,7.5,Console
2009,T,Shooter,0.53,7.2,Console
2009,E,Simulation,0.52,6.5,Console
2009,E10,Platformer,0.51,0,Console
2009,M,Adventure,0.51,5.2,Console
2009,M,Action,0.51,0,Console
2009,E,Action,0.51,0,Console
2009,M,ActionAdventure,0.51,5.4,Console
2009,M,Fighting,0.5,6.3,Console
2009,E10,Action,0.5,0,Console
2009,T,Fighting,0.49,7.4,Console
2009,E10,Shooter,0.49,0,Console
2009,T,Action,0.48,4.8,Console
2009,M,Strategy,0.48,6.6,Console
2009,M,RPG,0.48,3,Console
2009,E,Sports,0.47,4,Console
2009,E10,Sports,0.46,3,Console
2009,E,Puzzle,0.45,0,Console
2009,M,Shooter,0.44,4.8,Console
2009,M,Fighting,0.44,6,Console
2009,E,Puzzle,0.44,0,Console
2009,E,Driving,0.44,4.7,Console
2009,T,ActionAdventure,0.43,5.3,Console
2009,T,Action,0.42,4.6,Console
2009,E10,Platformer,0.42,0,Console
2009,E10,Shooter,0.41,2.3,Console
2009,E10,Fighting,0.4,6.9,Console
2009,T,Fighting,0.4,5.9,Console
2009,M,Fighting,0.39,6.8,Console
2009,T,Action,0.38,3.4,Console
2009,M,Shooter,0.36,6.2,Console
2009,M,Shooter,0.35,5.1,Console
2009,M,Shooter,0.3,6.4,Console
2009,M,Shooter,0.28,2.9,Console
2009,M,Adventure,0.25,2.7,Console
2009,E,?,0.25,4.4,Console
2009,E,?,0.25,5.1,Console
2010,M,RPG,0.96,9,Console
2010,M,Shooter,0.95,8.8,Console
2010,E,?,0.93,8,Console
2010,T,?,0.93,8,Console
2010,T,Misc,0.91,7.8,Console
2010,M,Shooter,0.91,7.5,Console
2010,M,Fighting,0.9,7.6,Console
2010,T,Platformer,0.9,8.5,Console
2010,T,Platformer,0.9,7.9,Console
2010,E10,Strategy,0.89,8,Console
